transaction_id,timestamp,product_id,product_name,category,sku,amount,currency,payment_method,is_high_risk_item,card_bin,card_last4,issuer_country,is_3ds_passed,attempt_count,payment_gateway,customer_id,email,email_domain,email_first_seen,phone,phone_verified,previous_orders,previous_chargebacks,ip,ip_country,ip_region,proxy,vpn,tor,device_id,device_os,browser,is_emulator,delivery_type,delivery_address,address_verified,billing_address,addresses_match,shipping_region,delivery_person,delivery_signature_required,last_mile_provider,session_length_sec,pages_viewed,time_on_checkout_sec,added_card_count,cart_abandon_rate,velocity_same_card_1h,velocity_same_ip_24h,is_fraud,fraud_type,chargeback_code,chargeback_date
TXN-375210216,2025-10-20T17:51:19.347878Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5138,RUB,card,0,554395,9406,RU,True,1,Yandex.Kassa,USER-191467,владимир.gamer2002@mail.ru,mail.ru,2024-04-19,+79226664109,True,13,0,145.23.244.186,RU,Новосибирск,False,False,False,device_fpr_87359806,iOS,Chrome 101,False,pickup,"Новосибирск, ул. Октябрьская, д. 179, кв. 112",True,"Новосибирск, ул. Октябрьская, д. 179, кв. 112",True,Новосибирск,Николай Петров,True,PickPoint,273,13,229,1,0.26,1,4,0,,,
TXN-966459289,2025-08-12T01:51:19.206474Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2449,RUB,card,0,554395,2652,RU,True,1,Raiffeisenbank,USER-252271,дмитрий.gamer2002@mail.ru,mail.ru,2024-02-29,+79538317619,True,10,0,224.48.6.110,RU,Волгоград,False,False,False,device_fpr_35897482,macOS,Safari 108,False,courier,"Волгоград, ул. Первомайная, д. 173, кв. 23",True,"Волгоград, ул. Первомайная, д. 173, кв. 23",True,Волгоград,Константин Петров,True,Яндекс.Доставка,1581,15,264,1,0.1,0,5,0,,,
TXN-347988372,2025-07-23T06:51:19.245699Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4799,RUB,card,0,524130,4756,RU,False,1,Raiffeisenbank,USER-440459,андрей.gamer1993@mail.ru,mail.ru,2023-04-11,+79165204099,True,3,0,74.152.222.67,RU,Москва,False,False,False,device_fpr_93897089,Linux,Chrome 116,False,pickup,"Москва, ул. Октябрьская, д. 198, кв. 26",True,"Москва, ул. Октябрьская, д. 198, кв. 26",True,Москва,Алексей Орлов,True,Почта России,771,6,56,1,0.23,0,4,0,,,
TXN-273024967,2025-06-23T09:51:19.207517Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3986,RUB,card,0,429649,8933,RU,False,1,TinkoffPay,USER-429760,петр.gamer1999@mail.ru,mail.ru,2022-05-18,+79116643893,True,6,0,137.245.148.76,RU,Краснодар,False,False,False,device_fpr_18103670,Android,Firefox 100,False,courier,"Краснодар, ул. Советская, д. 190, кв. 117",True,"Краснодар, ул. Советская, д. 190, кв. 117",True,Краснодар,Виктор Сидоров,True,СДЭК,330,5,209,1,0.11,1,1,0,,,
TXN-696766892,2025-06-08T08:51:19.361134Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,4085,RUB,card,0,556048,9689,RU,True,3,Raiffeisenbank,USER-217296,юрий.gamer2001@mail.ru,mail.ru,2024-08-29,+79906056966,False,18,0,57.185.91.36,RU,Новосибирск,False,False,False,device_fpr_98213385,iOS,Edge 117,False,pickup,"Новосибирск, ул. Октябрьская, д. 165, кв. 112",True,"Новосибирск, ул. Октябрьская, д. 165, кв. 112",True,Новосибирск,Петр Соловьев,True,СДЭК,1231,16,232,2,0.26,1,7,0,,,
TXN-396015752,2025-10-02T01:51:19.150545Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2598,RUB,card,0,554395,4797,RU,False,1,Sberbank,USER-384260,иван.gamer2003@mail.ru,mail.ru,2024-08-28,+79537671318,False,18,0,168.142.148.175,RU,Санкт-Петербург,False,False,False,device_fpr_87652169,Linux,Firefox 119,False,pickup,"Санкт-Петербург, ул. Ленина, д. 57, кв. 117",True,"Санкт-Петербург, ул. Ленина, д. 57, кв. 117",True,Санкт-Петербург,Петр Лебедев,True,DPD,1749,12,92,2,0.16,2,5,0,,,
TXN-828787117,2025-08-25T05:51:19.253088Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,4155,RUB,card,0,556048,1591,RU,True,1,TinkoffPay,USER-871702,сергей.gamer2000@mail.ru,mail.ru,2025-04-17,+79563105777,True,18,0,185.12.46.87,RU,Челябинск,False,False,False,device_fpr_26702269,macOS,Safari 100,False,pickup,"Челябинск, ул. Лермонтова, д. 29, кв. 48",True,"Челябинск, ул. Лермонтова, д. 29, кв. 48",True,Челябинск,Дмитрий Соколов,True,Яндекс.Доставка,1600,13,192,1,0.22,0,6,0,,,
TXN-268196386,2025-07-09T03:51:19.170984Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,57528,RUB,card,1,427650,7787,RU,True,1,Yandex.Kassa,USER-854950,павел.gamer2001@mail.ru,mail.ru,2022-11-24,+79125257950,True,16,0,170.188.41.184,RU,Казань,False,False,False,device_fpr_88500947,Windows,Firefox 103,False,courier,"Казань, ул. Прямая, д. 118, кв. 7",True,"Казань, ул. Прямая, д. 118, кв. 7",True,Казань,Виктор Лебедев,True,PickPoint,1468,15,202,2,0.03,0,6,0,,,
TXN-713537316,2025-07-03T19:51:19.184676Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,4173,RUB,card,0,538012,3235,RU,True,1,Raiffeisenbank,USER-456898,виктор.gamer1991@mail.ru,mail.ru,2023-11-19,+79223118433,True,3,0,158.222.101.75,RU,Омск,False,False,False,device_fpr_31777762,Windows,Safari 107,False,pickup,"Омск, ул. Молодежная, д. 3, кв. 142",True,"Омск, ул. Молодежная, д. 3, кв. 142",True,Омск,Юрий Федоров,True,Яндекс.Доставка,247,16,202,2,0.02,0,2,0,,,
TXN-975170295,2025-11-09T21:51:19.178701Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4796,RUB,card,0,556048,3555,RU,True,1,Sberbank,USER-361716,николай.gamer1997@mail.ru,mail.ru,2024-04-03,+79087181422,True,13,0,104.209.41.60,RU,Нижний Новгород,False,False,False,device_fpr_46073939,Linux,Firefox 105,False,pickup,"Нижний Новгород, ул. Комсомольская, д. 12, кв. 130",True,"Нижний Новгород, ул. Комсомольская, д. 12, кв. 130",True,Нижний Новгород,Петр Смирнов,True,DPD,834,19,288,1,0.08,1,0,0,,,
TXN-677581750,2025-06-18T11:51:19.215348Z,PS5-STD-01,PlayStation 5 Standard,game_consoles,PS5STD-825SSD,47895,RUB,card,1,538012,1912,RU,True,1,Raiffeisenbank,USER-133324,дмитрий.gamer2007@mail.ru,mail.ru,2025-08-10,+79139637872,True,3,0,82.250.147.120,RU,Новосибирск,False,False,False,device_fpr_25802231,Linux,Safari 114,False,pickup,"Новосибирск, ул. Ленина, д. 107, кв. 108",True,"Новосибирск, ул. Ленина, д. 107, кв. 108",True,Новосибирск,Павел Смирнов,True,Почта России,324,16,108,1,0.14,0,6,0,,,
TXN-874170789,2025-10-22T06:51:19.229520Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3962,RUB,card,0,524130,5601,RU,True,1,TinkoffPay,USER-885216,константин.gamer1992@mail.ru,mail.ru,2023-06-17,+79177604168,True,0,0,149.26.105.123,RU,Санкт-Петербург,False,False,False,device_fpr_10913605,iOS,Safari 111,False,courier,"Санкт-Петербург, ул. Лермонтова, д. 100, кв. 28",True,"Санкт-Петербург, ул. Лермонтова, д. 100, кв. 28",True,Санкт-Петербург,Владимир Морозов,True,Боксберри,1512,4,156,1,0.03,2,3,0,,,
TXN-706784578,2025-09-02T18:51:19.172922Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3920,RUB,card,0,524130,9264,RU,True,1,Sberbank,USER-644897,иван.gamer1992@mail.ru,mail.ru,2022-06-10,+79192490687,False,1,0,25.252.53.33,RU,Санкт-Петербург,False,False,False,device_fpr_80897827,macOS,Opera 113,False,courier,"Санкт-Петербург, ул. Лермонтова, д. 65, кв. 110",True,"Санкт-Петербург, ул. Лермонтова, д. 65, кв. 110",True,Санкт-Петербург,Юрий Федоров,True,PickPoint,395,9,267,1,0.1,2,0,0,,,
TXN-752492244,2025-10-12T08:51:19.339062Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,59167,RUB,card,1,429649,8257,RU,True,1,Yandex.Kassa,USER-405056,петр.gamer1999@mail.ru,mail.ru,2024-09-18,+79509517381,True,4,0,210.219.162.123,RU,Москва,False,False,False,device_fpr_75936289,macOS,Opera 103,False,pickup,"Москва, ул. Красная, д. 146, кв. 115",True,"Москва, ул. Красная, д. 146, кв. 115",True,Москва,Павел Соколов,True,Почта России,981,13,243,1,0.1,2,5,0,,,
TXN-890554283,2025-05-30T07:51:19.308367Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7782,RUB,card,0,556048,7356,RU,True,1,Yandex.Kassa,USER-691676,николай.gamer2005@mail.ru,mail.ru,2024-12-18,+79373988506,True,12,0,165.46.89.232,RU,Ростов-на-Дону,False,False,False,device_fpr_46468710,Android,Safari 106,False,courier,"Ростов-на-Дону, ул. Октябрьская, д. 58, кв. 30",True,"Ростов-на-Дону, ул. Октябрьская, д. 58, кв. 30",True,Ростов-на-Дону,Алексей Соколов,True,Яндекс.Доставка,1081,13,196,2,0.03,2,4,0,,,
TXN-910148080,2025-07-09T20:51:19.299378Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,8177,RUB,card,0,556048,1813,RU,True,1,TinkoffPay,USER-730381,владимир.gamer1997@mail.ru,mail.ru,2022-10-25,+79615798130,False,13,0,144.211.151.6,RU,Омск,False,False,False,device_fpr_49832694,Linux,Chrome 105,False,pickup,"Омск, ул. Прямая, д. 157, кв. 67",True,"Омск, ул. Прямая, д. 157, кв. 67",True,Омск,Виктор Козлов,True,Боксберри,446,15,169,1,0.05,0,7,0,,,
TXN-957484414,2025-06-26T02:51:19.296377Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,3935,RUB,card,0,427650,7641,RU,True,2,Yandex.Kassa,USER-109966,павел.gamer1996@mail.ru,mail.ru,2021-11-30,+79057187641,True,4,0,222.213.147.80,RU,Краснодар,False,False,False,device_fpr_99118854,macOS,Opera 117,False,pickup,"Краснодар, ул. Горького, д. 130, кв. 47",True,"Краснодар, ул. Горького, д. 130, кв. 47",True,Краснодар,Петр Орлов,True,PickPoint,1370,5,218,1,0.26,2,7,0,,,
TXN-850592075,2025-11-04T20:51:19.394554Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,74990,RUB,card,1,427650,1472,UA,True,2,Yandex.Kassa,USER-985922,new.user24052@mail.ru,mail.ru,2025-11-11,+79346446820,False,0,1,182.94.126.113,RU,Краснодар,False,True,False,device_fpr_39591801,macOS,Opera 115,False,pickup,"Москва, пункт выдачи №160",False,"Волгоград, пр. Мира, д. 139",False,Москва,Виктор Козлов,True,СДЭК,525,12,89,1,0.05,3,11,1,reseller_fraud,4837,2025-12-02
TXN-505260595,2025-07-27T15:51:19.174007Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2580,RUB,card,0,538012,5719,RU,True,1,TinkoffPay,USER-769416,юрий.gamer2009@mail.ru,mail.ru,2021-11-06,+79417269324,True,16,0,120.136.168.129,RU,Нижний Новгород,False,False,False,device_fpr_10442939,Android,Edge 115,False,pickup,"Нижний Новгород, ул. Ленина, д. 29, кв. 97",True,"Нижний Новгород, ул. Ленина, д. 29, кв. 97",True,Нижний Новгород,Сергей Соловьев,True,Яндекс.Доставка,1093,5,261,1,0.25,2,1,0,,,
TXN-493288577,2025-09-02T17:51:19.252822Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8544,RUB,card,1,538012,5635,RU,True,1,Yandex.Kassa,USER-638411,алексей.gamer1994@mail.ru,mail.ru,2022-11-07,+79896026014,True,17,0,169.193.24.116,RU,Санкт-Петербург,False,False,False,device_fpr_68983612,iOS,Firefox 101,False,pickup,"Санкт-Петербург, ул. Горького, д. 42, кв. 76",True,"Санкт-Петербург, ул. Горького, д. 42, кв. 76",True,Санкт-Петербург,Владимир Сидоров,True,Почта России,708,7,262,1,0.13,0,1,0,,,
TXN-658685413,2025-10-02T14:51:19.172177Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,500,RUB,card,0,556048,3428,RU,True,1,Raiffeisenbank,USER-498465,петр.gamer2001@mail.ru,mail.ru,2023-09-13,+79801780641,True,19,0,8.149.43.186,RU,Краснодар,False,False,False,device_fpr_96437411,macOS,Safari 104,False,courier,"Краснодар, ул. Красная, д. 77, кв. 31",True,"Краснодар, ул. Красная, д. 77, кв. 31",True,Краснодар,Петр Соловьев,True,Боксберри,1386,12,237,2,0.03,0,6,0,,,
TXN-636087782,2025-08-02T04:51:19.391745Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8490,RUB,card,1,546955,8127,RU,False,2,TinkoffPay,USER-328088,hacked.user6254@mail.ru,mail.ru,2024-08-12,+79302904898,False,10,0,1.172.181.178,RU,Новосибирск,False,True,False,device_fpr_77613118,Android,Opera 114,False,courier,"Нижний Новгород, ул. Красная, д. 158, кв. 122",True,"Нижний Новгород, ул. Красная, д. 158, кв. 122",True,Нижний Новгород,Дмитрий Смирнов,True,Боксберри,96,7,44,1,0.2,1,1,1,account_takeover,4855,2025-09-02
TXN-338135473,2025-09-23T18:51:19.226343Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8842,RUB,card,1,524130,3096,RU,False,1,Raiffeisenbank,USER-394478,виктор.gamer1991@mail.ru,mail.ru,2023-01-25,+79702847199,False,17,0,117.163.31.28,RU,Уфа,False,False,False,device_fpr_99703756,macOS,Opera 100,False,pickup,"Уфа, ул. Красная, д. 188, кв. 56",True,"Уфа, ул. Красная, д. 188, кв. 56",True,Уфа,Андрей Волков,True,Почта России,606,19,65,1,0.17,1,2,0,,,
TXN-603345365,2025-07-23T15:51:19.216992Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2510,RUB,card,0,524130,1018,RU,False,1,Raiffeisenbank,USER-805377,иван.gamer1995@mail.ru,mail.ru,2024-09-25,+79506701048,True,8,0,2.7.249.139,RU,Москва,False,False,False,device_fpr_58835195,Android,Safari 120,False,pickup,"Москва, ул. Ленина, д. 10, кв. 112",True,"Москва, ул. Ленина, д. 10, кв. 112",True,Москва,Владимир Козлов,True,Почта России,1091,7,282,2,0.26,1,4,0,,,
TXN-289374651,2025-07-12T10:51:19.279716Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,59488,RUB,card,1,524130,9722,RU,True,2,TinkoffPay,USER-990001,владимир.gamer2007@mail.ru,mail.ru,2021-12-16,+79659189792,True,9,0,133.177.84.58,RU,Москва,False,False,False,device_fpr_97097934,iOS,Firefox 119,False,pickup,"Москва, ул. Красная, д. 8, кв. 12",True,"Москва, ул. Красная, д. 8, кв. 12",True,Москва,Дмитрий Петров,True,Боксберри,720,17,120,2,0.0,1,1,0,,,
TXN-721489784,2025-06-03T03:51:19.380990Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,4159,RUB,card,0,538012,1696,RU,True,1,Yandex.Kassa,USER-312668,николай.gamer2003@mail.ru,mail.ru,2024-12-16,+79339244870,True,2,0,253.92.115.76,RU,Воронеж,False,False,False,device_fpr_88922884,Android,Edge 111,False,courier,"Воронеж, ул. Первомайная, д. 163, кв. 37",True,"Воронеж, ул. Первомайная, д. 163, кв. 37",True,Воронеж,Иван Соколов,True,DPD,1527,4,59,1,0.28,1,4,0,,,
TXN-479368908,2025-06-13T13:51:19.129997Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7619,RUB,card,0,556048,9702,RU,True,1,TinkoffPay,USER-374907,константин.gamer2006@mail.ru,mail.ru,2023-11-13,+79943332517,True,4,0,53.164.201.202,RU,Челябинск,False,False,False,device_fpr_22243026,Windows,Chrome 116,False,pickup,"Челябинск, ул. Прямая, д. 85, кв. 78",True,"Челябинск, ул. Прямая, д. 85, кв. 78",True,Челябинск,Владимир Сидоров,True,СДЭК,516,17,30,1,0.08,1,0,0,,,
TXN-977198201,2025-06-10T12:51:19.262953Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,78710,RUB,card,1,429649,2151,RU,True,1,Raiffeisenbank,USER-918746,андрей.gamer2001@mail.ru,mail.ru,2025-04-29,+79303026091,True,9,0,167.203.147.101,RU,Нижний Новгород,False,False,False,device_fpr_86213551,Android,Opera 108,False,courier,"Нижний Новгород, ул. Ленина, д. 71, кв. 116",True,"Нижний Новгород, ул. Ленина, д. 71, кв. 116",True,Нижний Новгород,Юрий Сидоров,True,PickPoint,1265,13,232,1,0.04,0,0,0,,,
TXN-841683366,2025-06-05T12:51:19.228518Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,3967,RUB,card,0,538012,8776,RU,True,1,TinkoffPay,USER-324793,павел.gamer2001@mail.ru,mail.ru,2022-10-22,+79048793604,True,4,0,22.206.12.156,RU,Челябинск,False,False,False,device_fpr_65913120,Android,Safari 110,False,courier,"Челябинск, ул. Молодежная, д. 23, кв. 97",True,"Челябинск, ул. Молодежная, д. 23, кв. 97",True,Челябинск,Константин Федоров,True,Яндекс.Доставка,77,5,146,2,0.27,0,6,0,,,
TXN-295611667,2025-10-04T20:51:19.241063Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2492,RUB,card,0,538012,4203,RU,True,2,Raiffeisenbank,USER-963618,дмитрий.gamer1998@mail.ru,mail.ru,2023-02-13,+79864403209,False,9,0,94.21.69.242,RU,Уфа,False,False,False,device_fpr_51844417,Android,Safari 109,False,pickup,"Уфа, ул. Первомайная, д. 144, кв. 1",True,"Уфа, ул. Первомайная, д. 144, кв. 1",True,Уфа,Андрей Иванов,True,Яндекс.Доставка,643,19,44,1,0.1,1,5,0,,,
TXN-556097791,2025-06-18T03:51:19.295229Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8196,RUB,card,1,427650,5893,RU,True,1,TinkoffPay,USER-522418,сергей.gamer2006@mail.ru,mail.ru,2021-10-29,+79847914996,False,12,0,177.146.123.199,RU,Санкт-Петербург,False,False,False,device_fpr_99293904,iOS,Firefox 100,False,courier,"Санкт-Петербург, ул. Ленина, д. 37, кв. 121",True,"Санкт-Петербург, ул. Ленина, д. 37, кв. 121",True,Санкт-Петербург,Павел Орлов,True,DPD,213,5,88,2,0.14,1,4,0,,,
TXN-587442074,2025-08-02T19:51:19.255244Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2407,RUB,card,0,429649,6261,RU,True,1,Raiffeisenbank,USER-649883,юрий.gamer2004@mail.ru,mail.ru,2023-05-04,+79324416502,True,12,0,29.188.197.207,RU,Екатеринбург,False,False,False,device_fpr_38385743,Linux,Edge 115,False,pickup,"Екатеринбург, ул. Лермонтова, д. 10, кв. 105",True,"Екатеринбург, ул. Лермонтова, д. 10, кв. 105",True,Екатеринбург,Сергей Сидоров,True,DPD,1516,4,265,1,0.19,1,1,0,,,
TXN-646822679,2025-09-13T03:51:19.270598Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,4176,RUB,card,0,429649,8894,RU,False,1,TinkoffPay,USER-746346,петр.gamer2002@mail.ru,mail.ru,2023-07-16,+79699963287,True,18,0,76.183.26.166,RU,Екатеринбург,False,False,False,device_fpr_59547581,Android,Opera 117,False,courier,"Екатеринбург, ул. Пушкина, д. 127, кв. 109",True,"Екатеринбург, ул. Пушкина, д. 127, кв. 109",True,Екатеринбург,Петр Смирнов,True,Почта России,1186,19,133,2,0.24,0,3,0,,,
